day,hourlon,lat,age,r,,action,playerId,gameId
14812,15.299907,0.07201194763183594,51.494030356407166,0,575,"placeMember.failed","P528","GA511"
14812,15.327137,0.07150769233703613,51.49396061897278,0,552,"CommunitiesButton","P528","GA511"
14812,15.334986,0.07111608982086182,51.49394452571869,0,539,"CreateMemberButton","P528","GA511"
14812,15.335579,0.07108926773071289,51.49391233921051,0,535,"createMember.done","P528","GA511"
14812,15.339932,0.07108926773071289,51.49391233921051,14,535,"CommunitiesButton","P528","GA511"
14812,15.342018,0.07108926773071289,51.49391233921051,21,535,"CommunitiesButton","P528","GA511"
14812,15.34298,0.07136821746826172,51.49368166923523,0,520,"placeMember.done","P528","GA511"
14812,15.347852,0.07116436958312988,51.49372458457947,0,518,"CommunitiesButton","P528","GA511"
14812,15.348981,0.07114291191101074,51.49363338947296,0,508,"carryMember.done","P528","GA511"
14812,15.500654,0.06902933120727539,51.494287848472595,0,537,"CommunitiesButton","P528","GA511"
14812,15.511193,0.0690239667892456,51.49425029754639,0,532,"CommunitiesButton","P528","GA511"
14812,15.530935,0.06913125514984131,51.49434685707092,0,544,"CreateStoryButton","P528","GA511"
14812,15.541062,0.06912589073181152,51.49435222148895,0,545,"CreateStoryButton","P528","GA511"
14812,19.500443,-0.12083888053894043,51.57584309577942,0,16199,"CreateMemberButton","P538","GA513"
14812,19.501505,-0.12084424495697021,51.57584309577942,0,16199,"createMember.done","P538","GA513"
14812,19.506466,-0.12084424495697021,51.57584309577942,0,16199,"placeMember.done","P538","GA513"
14812,19.656729,-0.12085497379302979,51.57585382461548,0,16201,"CreateMemberButton","P538","GA513"
14812,19.65788,-0.12085497379302979,51.57585382461548,0,16201,"createMember.done","P538","GA513"
14812,19.804735,-0.12087106704711914,51.57585918903351,0,16202,"CommunitiesButton","P538","GA513"
14813,14.042475,0.06796717643737793,51.48944914340973,0,5,"CreateMemberButton","P550","GA516"
14813,14.042899,0.06797254085540771,51.4894437789917,0,6,"createMember.done","P550","GA516"
14813,14.085326,0.06802618503570557,51.48940086364746,1,11,"placeMember.done","P550","GA516"
14813,14.101311,0.06802618503570557,51.48939549922943,0,11,"CommunitiesButton","P550","GA516"
14813,14.279144,0.06804227828979492,51.48938477039337,0,13,"CommunitiesButton","P550","GA516"
14813,14.561464,0.06805837154388428,51.48937404155731,0,14,"CommunitiesButton","P550","GA516"
14814,10.626269,0.06812810897827148,51.48910582065582,0,44,"CreateMemberButton","P571","GA522"
14814,10.643179,0.06813883781433105,51.48913264274597,0,42,"CreateMemberButton","P571","GA522"
14814,10.646764,0.06813883781433105,51.48912191390991,0,43,"createMember.done","P571","GA522"
14814,10.709651,0.068015456199646,51.489583253860474,0,9,"CommunitiesButton","P571","GA522"
14814,10.733263,0.06779015064239502,51.4895886182785,0,16,"CreateMemberButton","P571","GA522"
14814,10.7384815,0.06769359111785889,51.48963689804077,0,25,"CreateMemberButton","P571","GA522"
14814,10.748642,0.06727516651153564,51.48989975452423,1,66,"CreateMemberButton","P571","GA522"
14814,10.750877,0.06726443767547607,51.48990511894226,1,67,"CreateMemberButton","P571","GA522"
14814,10.758146,0.06717860698699951,51.4900016784668,0,79,"CreateMemberButton","P571","GA522"
14814,10.802501,0.06713032722473145,51.49037182331085,0,113,"CreateMemberButton","P571","GA522"
14814,10.845668,0.06888985633850098,51.49114429950714,0,193,"CreateMemberButton","P571","GA522"
14814,10.862967,0.06910979747772217,51.49136424064636,0,221,"CreateMemberButton","P571","GA522"
14814,10.864483,0.06910979747772217,51.49136424064636,0,221,"createMember.failed","P571","GA522"
14814,10.873102,0.06913125514984131,51.49134814739227,0,220,"createMember.failed","P571","GA522"
14814,10.895622,0.06913125514984131,51.49134814739227,0,220,"CreateMemberButton","P571","GA522"
14814,10.926162,0.06891131401062012,51.491535902023315,0,235,"CreateMemberButton","P571","GA522"
14814,10.960761,0.06841778755187988,51.49087071418762,0,155,"CreateMemberButton","P571","GA522"
14814,10.972424,0.06817638874053955,51.49050056934357,0,112,"CreateMemberButton","P571","GA522"
14814,11.00767,0.06810128688812256,51.489577889442444,18,11,"CreateMemberButton","P571","GA522"
14814,11.00916,0.06810128688812256,51.489577889442444,51,11,"createMember.failed","P571","GA522"
14814,11.059642,0.0,0.0,0,NA,"CreateMemberButton","P571","GA522"
14814,11.061216,0.0,0.0,0,NA,"createMember.done","P571","GA522"
14814,11.08047,0.06807982921600342,51.489567160606384,0,9,"CommunitiesButton","P571","GA522"
14814,11.083178,0.06795108318328857,51.48970127105713,0,22,"placeMember.done","P571","GA522"
14814,11.091934,0.06795108318328857,51.48970127105713,0,22,"CommunitiesButton","P571","GA522"
14814,11.095277,0.06795108318328857,51.48970127105713,0,22,"CreateMemberButton","P571","GA522"
14814,11.142216,0.06659924983978271,51.48860692977905,0,138,"CreateMemberButton","P571","GA522"
14814,11.144142,0.0666046142578125,51.48860692977905,0,137,"createMember.done","P571","GA522"
14814,11.178078,0.06575167179107666,51.48814022541046,0,216,"CommunitiesButton","P571","GA522"
14814,11.18296,0.0657355785369873,51.4881294965744,0,217,"CreateMemberButton","P571","GA522"
14814,11.195377,0.06531178951263428,51.48790955543518,0,255,"createMember.done","P571","GA522"
14814,11.204946,0.06531178951263428,51.48790955543518,0,255,"placeMember.failed","P571","GA522"
14814,11.221947,0.06531178951263428,51.48790955543518,0,255,"CommunitiesButton","P571","GA522"
14814,11.230319,0.06447494029998779,51.487539410591125,0,326,"placeMember.done","P571","GA522"
14814,11.248924,0.06369173526763916,51.48740530014038,0,377,"CommunitiesButton","P571","GA522"
14814,11.252755,0.06362199783325195,51.48742139339447,0,380,"placeMember.done","P571","GA522"
14814,11.306507,0.06189465522766113,51.48815631866455,0,447,"CommunitiesButton","P571","GA522"
14814,11.314618,0.06201803684234619,51.48811876773834,0,440,"placeMember.done","P571","GA522"
14814,11.389224,0.060440897941589355,51.490559577941895,0,535,"CreateMemberButton","P571","GA522"
14814,11.391009,0.06045699119567871,51.49067223072052,0,537,"createMember.done","P571","GA522"
14814,11.398657,0.06036043167114258,51.49088680744171,0,549,"CreateMemberButton","P571","GA522"
14814,11.401543,0.06034433841705322,51.491047739982605,0,556,"createMember.done","P571","GA522"
14814,11.449471,0.060773491859436035,51.49148225784302,0,545,"CreateMemberButton","P571","GA522"
14814,11.454264,0.06119728088378906,51.49162173271179,0,525,"createMember.done","P571","GA522"
14814,11.490119,0.0611114501953125,51.49261951446533,0,588,"CreateMemberButton","P571","GA522"
14814,11.49709,0.061095356941223145,51.492801904678345,3,601,"createMember.done","P571","GA522"
14814,11.520413,0.06255984306335449,51.49260342121124,0,509,"CommunitiesButton","P571","GA522"
14814,11.542994,0.06376147270202637,51.49242103099823,0,436,"CreateMemberButton","P571","GA522"
14814,11.545034,0.06385266780853271,51.49237811565399,0,429,"createMember.done","P571","GA522"
14814,11.57075,0.0649416446685791,51.492066979408264,1,354,"CommunitiesButton","P571","GA522"
14814,11.581437,0.06530106067657471,51.491798758506775,0,315,"CreateMemberButton","P571","GA522"
14814,11.5835085,0.065268874168396,51.491761207580566,22,313,"createMember.done","P571","GA522"
14814,12.083077,0.06813347339630127,51.489277482032776,0,26,"CreateMemberButton","P575","GA523"
14814,12.107564,0.06813883781433105,51.489298939704895,0,24,"createMember.done","P575","GA523"
14814,12.173614,0.0676506757736206,51.48962080478668,0,26,"CommunitiesButton","P575","GA523"
14814,12.176587,0.06744146347045898,51.4897495508194,0,46,"placeMember.done","P575","GA523"
14814,12.191593,0.06682991981506348,51.490328907966614,0,122,"CreateMemberButton","P575","GA523"
14814,12.192652,0.06677627563476562,51.49041473865509,0,131,"createMember.done","P575","GA523"
14814,12.20285,0.0663900375366211,51.49061858654022,0,166,"CreateMemberButton","P575","GA523"
14814,12.203275,0.06633102893829346,51.49064004421234,0,170,"createMember.done","P575","GA523"
14814,12.206427,0.06626665592193604,51.49067223072052,0,176,"placeMember.done","P575","GA523"
14814,12.211796,0.06621837615966797,51.4907044172287,0,181,"carryMember.failed","P575","GA523"
14814,12.235011,0.06460368633270264,51.49121940135956,0,302,"CommunitiesButton","P575","GA523"
14814,12.236454,0.06445884704589844,51.49089217185974,0,289,"placeMember.done","P575","GA523"
14814,12.245457,0.0648719072341919,51.490758061409,0,256,"CreateMemberButton","P575","GA523"
14814,12.247124,0.06480753421783447,51.49040400981903,0,241,"createMember.done","P575","GA523"
14814,12.262264,0.06517231464385986,51.490044593811035,0,203,"CreateMemberButton","P575","GA523"
14814,12.262784,0.06522595882415771,51.48999631404877,0,198,"createMember.done","P575","GA523"
14814,12.265884,0.06523668766021729,51.489797830581665,0,193,"placeMember.done","P575","GA523"
14814,12.269593,0.06528496742248535,51.48963153362274,0,187,"CommunitiesButton","P575","GA523"
14814,12.273699,0.06547272205352783,51.48948132991791,0,173,"placeMember.done","P575","GA523"
14814,12.276334,0.06541907787322998,51.48941695690155,0,177,"CommunitiesButton","P575","GA523"
14814,12.286811,0.06492018699645996,51.48912191390991,0,216,"CommunitiesButton","P575","GA523"
14814,12.294983,0.06422281265258789,51.48898780345917,0,266,"CommunitiesButton","P575","GA523"
14814,12.301415,0.0637507438659668,51.488794684410095,0,303,"CommunitiesButton","P575","GA523"
14814,12.308353,0.06398677825927734,51.48896634578705,0,283,"CommunitiesButton","P575","GA523"
14814,12.321902,0.06488800048828125,51.48936331272125,0,214,"CommunitiesButton","P575","GA523"
14814,12.351513,0.0663149356842041,51.49008750915527,0,132,"CommunitiesButton","P575","GA523"
14814,12.352279,0.06634175777435303,51.49010360240936,0,132,"CreateMemberButton","P575","GA523"
14814,12.352926,0.06640613079071045,51.4901465177536,0,130,"createMember.done","P575","GA523"
14814,12.356718,0.06672799587249756,51.49024307727814,0,120,"placeMember.done","P575","GA523"
14814,12.368045,0.06733953952789307,51.48963153362274,0,47,"CommunitiesButton","P575","GA523"
14814,12.381199,0.0674360990524292,51.48912191390991,0,56,"CreateMemberButton","P575","GA523"
14814,12.382895,0.06731808185577393,51.48862302303314,0,107,"createMember.failed","P575","GA523"
14814,12.397716,0.06731808185577393,51.48862838745117,0,107,"createMember.done","P575","GA523"
14814,12.406383,0.06732344627380371,51.48862302303314,0,107,"CommunitiesButton","P575","GA523"
14814,12.408254,0.0673985481262207,51.48860156536102,0,107,"CommunitiesButton","P575","GA523"
14814,12.409929,0.06742000579833984,51.48861229419708,0,106,"CommunitiesButton","P575","GA523"
14814,12.411568,0.0674360990524292,51.48862838745117,0,103,"CommunitiesButton","P575","GA523"
14814,12.41984,0.06763458251953125,51.488521099090576,0,111,"CommunitiesButton","P575","GA523"
14814,12.421837,0.06769895553588867,51.48849964141846,0,112,"CommunitiesButton","P575","GA523"
14814,12.423037,0.06770968437194824,51.48848354816437,0,114,"CommunitiesButton","P575","GA523"
14814,12.426139,0.06771504878997803,51.48847818374634,0,114,"CreateMemberButton","P575","GA523"
14814,12.426616,0.06774723529815674,51.48846745491028,0,115,"createMember.done","P575","GA523"
14814,12.434681,0.06796717643737793,51.48835480213165,0,127,"CommunitiesButton","P575","GA523"
14814,12.441589,0.06818175315856934,51.48834407329559,0,129,"CommunitiesButton","P575","GA523"
14814,12.442911,0.06818175315856934,51.48833870887756,0,129,"CommunitiesButton","P575","GA523"
14814,12.444555,0.06818175315856934,51.48834407329559,0,129,"CommunitiesButton","P575","GA523"
14814,12.455771,0.06853044033050537,51.48867666721344,0,98,"CreateMemberButton","P575","GA523"
14814,12.457505,0.06863236427307129,51.488773226737976,0,92,"createMember.done","P575","GA523"
14814,12.460874,0.06868600845336914,51.488810777664185,0,90,"CommunitiesButton","P575","GA523"
14814,12.462795,0.06869137287139893,51.488810777664185,0,90,"CommunitiesButton","P575","GA523"
14814,12.467386,0.06869137287139893,51.488810777664185,0,90,"CommunitiesButton","P575","GA523"
14814,12.476101,0.06889522075653076,51.489078998565674,0,78,"CommunitiesButton","P575","GA523"
14814,12.477225,0.06889522075653076,51.489078998565674,0,78,"CommunitiesButton","P575","GA523"
14814,12.478484,0.06889522075653076,51.489078998565674,0,78,"CommunitiesButton","P575","GA523"
14814,12.480232,0.06889522075653076,51.489078998565674,0,78,"CommunitiesButton","P575","GA523"
14814,12.483733,0.06878793239593506,51.4889931678772,0,78,"CommunitiesButton","P575","GA523"
14814,12.486214,0.06868600845336914,51.489046812057495,0,69,"CreateMemberButton","P575","GA523"
14814,12.491904,0.06864845752716064,51.48898780345917,0,72,"createMember.failed","P575","GA523"
14814,12.504827,0.06864845752716064,51.48897707462311,0,73,"createMember.started","P575","GA523"
14814,12.508017,0.06868600845336914,51.48891270160675,0,81,"createMember.failed","P575","GA523"
14814,12.517299,0.06868600845336914,51.48891270160675,0,81,"CommunitiesButton","P575","GA523"
14814,12.518945,0.06864845752716064,51.48897171020508,0,74,"CommunitiesButton","P575","GA523"
14814,12.520724,0.06856799125671387,51.489057540893555,0,63,"placeMember.done","P575","GA523"
14814,12.528659,0.06841778755187988,51.48916482925415,0,47,"CommunitiesButton","P575","GA523"
14814,12.531713,0.0681924819946289,51.4892452955246,0,31,"CommunitiesButton","P575","GA523"
14814,12.5341,0.06795644760131836,51.48934185504913,0,17,"placeMember.done","P575","GA523"
14814,12.542711,0.06800472736358643,51.48963689804077,0,15,"CommunitiesButton","P575","GA523"
14814,12.544455,0.06811201572418213,51.48967981338501,0,21,"CommunitiesButton","P575","GA523"
14814,12.553249,0.0683373212814331,51.48986220359802,0,47,"CreateMemberButton","P575","GA523"
14814,12.557282,0.06871819496154785,51.490066051483154,0,80,"createMember.failed","P575","GA523"
14814,12.56728,0.0688093900680542,51.49016797542572,0,93,"createMember.started","P575","GA523"
14814,12.573951,0.0689542293548584,51.49023771286011,0,105,"createMember.failed","P575","GA523"
14814,12.579373,0.06893813610076904,51.49024307727814,0,105,"CommunitiesButton","P575","GA523"
14814,12.585833,0.06899714469909668,51.490318179130554,0,114,"CreateMemberButton","P575","GA523"
14814,12.586623,0.06906688213348389,51.4903450012207,0,120,"createMember.done","P575","GA523"
14814,12.622582,0.06955504417419434,51.490516662597656,0,156,"CommunitiesButton","P575","GA523"
14814,12.625521,0.06952285766601562,51.490522027015686,0,155,"CreateMemberButton","P575","GA523"
14814,12.629377,0.06951749324798584,51.490538120269775,0,156,"createMember.done","P575","GA523"
14814,12.650571,0.06952822208404541,51.490581035614014,0,160,"CommunitiesButton","P575","GA523"
14814,12.65924,0.06961405277252197,51.490763425827026,0,180,"CommunitiesButton","P575","GA523"
14814,12.666468,0.06957650184631348,51.49074733257294,0,177,"CommunitiesButton","P575","GA523"
14814,12.684685,0.06888449192047119,51.490264534950256,0,105,"CommunitiesButton","P575","GA523"
14814,12.713233,0.06804227828979492,51.48935258388519,0,16,"CommunitiesButton","P575","GA523"
14814,12.716925,0.06803691387176514,51.48934721946716,0,17,"CommunitiesButton","P575","GA523"
14814,12.71932,0.06803691387176514,51.48935258388519,0,16,"CommunitiesButton","P575","GA523"
14814,12.720721,0.06803691387176514,51.48935258388519,0,16,"CommunitiesButton","P575","GA523"
14814,12.727975,0.06803691387176514,51.48935258388519,0,16,"CommunitiesButton","P575","GA523"
14814,12.7343445,0.06803691387176514,51.48935258388519,0,16,"CommunitiesButton","P575","GA523"
14814,12.743256,0.06803691387176514,51.48935258388519,0,16,"CommunitiesButton","P575","GA523"
14814,12.76638,0.0695657730102539,51.48965835571289,0,110,"CommunitiesButton","P575","GA523"
14814,12.769627,0.06983935832977295,51.48963153362274,0,129,"CommunitiesButton","P575","GA523"
14814,12.789833,0.07129311561584473,51.48921310901642,0,230,"CommunitiesButton","P575","GA523"
14814,12.792423,0.07128775119781494,51.48922383785248,0,230,"CommunitiesButton","P575","GA523"
14814,12.801484,0.07133066654205322,51.48921847343445,0,233,"CommunitiesButton","P575","GA523"
14814,12.815264,0.07210314273834229,51.4891916513443,0,286,"CommunitiesButton","P575","GA523"
14814,12.823628,0.07208704948425293,51.48919701576233,0,285,"CommunitiesButton","P575","GA523"
14814,12.835154,0.07202267646789551,51.48912191390991,0,282,"CommunitiesButton","P575","GA523"
14814,12.841564,0.07208168506622314,51.48912191390991,0,286,"CommunitiesButton","P575","GA523"
14814,12.850405,0.07208168506622314,51.48912191390991,0,286,"CreateMemberButton","P575","GA523"
14814,12.853417,0.07208168506622314,51.48912191390991,0,286,"createMember.done","P575","GA523"
14814,12.861236,0.07212460041046143,51.48915410041809,0,288,"CommunitiesButton","P575","GA523"
14814,12.891752,0.07297754287719727,51.48996412754059,0,349,"CommunitiesButton","P575","GA523"
14814,12.907948,0.07290780544281006,51.490532755851746,0,359,"CommunitiesButton","P575","GA523"
14814,12.927339,0.07205486297607422,51.49086534976959,0,319,"CommunitiesButton","P575","GA523"
14814,12.940278,0.07127165794372559,51.491026282310486,0,283,"CommunitiesButton","P575","GA523"
14814,12.944602,0.07090151309967041,51.491053104400635,0,265,"CreateStoryButton","P575","GA523"
14814,12.9457,0.07081031799316406,51.491053104400635,0,260,"CreateMemberButton","P575","GA523"
14814,12.946895,0.0707244873046875,51.491053104400635,0,256,"CreateMemberButton","P575","GA523"
14814,12.94912,0.07012367248535156,51.49112284183502,0,233,"createMember.done","P575","GA523"
14814,12.970022,0.06977498531341553,51.490795612335205,0,189,"CommunitiesButton","P575","GA523"
14814,12.980463,0.06939411163330078,51.49042546749115,0,141,"CommunitiesButton","P575","GA523"
14814,13.650153,0.0,0.0,0,NA,"CreateMemberButton","P585","GA525"
14814,13.681651,0.0,0.0,0,NA,"createMember.done","P585","GA525"
14814,13.7298975,0.06765604019165039,51.48986220359802,0,46,"CreateMemberButton","P585","GA525"
14814,13.730481,0.06778478622436523,51.48985147476196,0,41,"createMember.done","P585","GA525"
14814,13.735724,0.06789207458496094,51.48991048336029,0,46,"placeMember.done","P585","GA525"
14814,13.8341055,0.07015049457550049,51.49169147014618,0,285,"CreateMemberButton","P585","GA525"
14814,13.837451,0.07015049457550049,51.49169147014618,0,285,"createMember.done","P585","GA525"
14814,13.8414755,0.07015049457550049,51.49169147014618,0,285,"placeMember.done","P585","GA525"
14814,13.843667,0.07015049457550049,51.49169147014618,0,285,"CreateMemberButton","P585","GA525"
14814,13.845559,0.07016658782958984,51.49170756340027,0,288,"createMember.done","P585","GA525"
14814,13.851853,0.07016122341156006,51.49170219898224,0,287,"placeMember.done","P585","GA525"
14814,13.854097,0.07016122341156006,51.49170219898224,0,287,"CreateMemberButton","P585","GA525"
14814,13.856486,0.07009148597717285,51.49171829223633,0,286,"createMember.done","P585","GA525"
14814,13.859243,0.06993591785430908,51.49173438549042,0,282,"carryMember.done","P585","GA525"
14814,13.861441,0.06986618041992188,51.49175047874451,0,281,"CreateMemberButton","P585","GA525"
14814,13.86201,0.06975889205932617,51.49175584316254,0,279,"createMember.done","P585","GA525"
14814,13.873535,0.06956040859222412,51.492072343826294,0,305,"CreateMemberButton","P585","GA525"
14814,13.87443,0.06955504417419434,51.49213671684265,0,312,"createMember.done","P585","GA525"
14814,13.876641,0.06957650184631348,51.49219036102295,1,318,"placeMember.done","P585","GA525"
14814,13.881323,0.06958186626434326,51.492319107055664,0,332,"CreateMemberButton","P585","GA525"
14814,13.884457,0.06957650184631348,51.49245321750641,0,346,"createMember.done","P585","GA525"
14814,13.889062,0.06947994232177734,51.49259269237518,0,358,"placeMember.done","P585","GA525"
14814,13.890826,0.06947457790374756,51.49261951446533,0,361,"CreateMemberButton","P585","GA525"
14814,13.893165,0.06949067115783691,51.49273216724396,0,374,"createMember.done","P585","GA525"
14814,13.895435,0.0695335865020752,51.492801904678345,0,382,"placeMember.done","P585","GA525"
14814,13.896995,0.06956040859222412,51.49283945560455,0,386,"CreateMemberButton","P585","GA525"
14814,13.90136,0.06959795951843262,51.493021845817566,0,407,"createMember.done","P585","GA525"
14814,13.906532,0.06961941719055176,51.49320423603058,0,426,"CreateMemberButton","P585","GA525"
14814,13.912541,0.06985008716583252,51.49359583854675,0,473,"createMember.done","P585","GA525"
14814,13.915631,0.07023632526397705,51.494057178497314,0,529,"placeMember.failed","P585","GA525"
14814,13.9395275,0.07029533386230469,51.49412155151367,1,537,"CreateMemberButton","P585","GA525"
14814,13.942802,0.07045626640319824,51.49433612823486,1,563,"createMember.done","P585","GA525"
14814,13.946262,0.07060647010803223,51.49460434913635,0,595,"placeMember.done","P585","GA525"
14814,13.955731,0.07066011428833008,51.49475455284119,0,612,"CreateMemberButton","P585","GA525"
14814,13.959389,0.07079958915710449,51.49484038352966,0,624,"createMember.done","P585","GA525"
14814,13.9707775,0.07106781005859375,51.49500131607056,0,647,"CreateMemberButton","P585","GA525"
14814,13.972922,0.0711965560913086,51.495028138160706,0,653,"createMember.done","P585","GA525"
14814,13.99061,0.07133066654205322,51.49524807929993,0,679,"CreateMemberButton","P585","GA525"
14814,13.992101,0.07131993770599365,51.495258808135986,0,680,"createMember.done","P585","GA525"
14814,13.999271,0.07137894630432129,51.49524807929993,0,680,"CommunitiesButton","P585","GA525"
14814,14.007693,0.07174909114837646,51.495301723480225,0,695,"CreateMemberButton","P585","GA525"
14814,14.008921,0.07185101509094238,51.495312452316284,0,699,"createMember.done","P585","GA525"
14814,14.013872,0.07204949855804443,51.49533927440643,0,707,"placeMember.done","P585","GA525"
14814,14.031763,0.07265567779541016,51.49545729160309,1,736,"CreateMemberButton","P585","GA525"
14814,14.036662,0.07293999195098877,51.49548411369324,0,748,"createMember.done","P585","GA525"
14814,14.047287,0.07325112819671631,51.49550020694733,0,759,"CommunitiesButton","P585","GA525"
14814,14.049432,0.07342278957366943,51.495537757873535,0,769,"placeMember.done","P585","GA525"
14814,14.087028,0.0746297836303711,51.49538218975067,0,799,"CreateMemberButton","P585","GA525"
14814,14.088954,0.07444202899932861,51.49545192718506,0,798,"createMember.done","P585","GA525"
14814,14.13052,0.07225334644317627,51.495044231414795,0,683,"CreateStoryButton","P585","GA525"
14814,14.254562,0.07171690464019775,51.49386942386627,0,549,"addStory.failed","P585","GA525"
14814,14.293915,0.07104098796844482,51.49339199066162,0,481,"CreateMemberButton","P585","GA525"
14814,14.295021,0.07117509841918945,51.49333834648132,0,480,"createMember.done","P585","GA525"
14814,14.348038,0.07338523864746094,51.492817997932434,0,524,"CreateMemberButton","P585","GA525"
14814,14.348773,0.07345497608184814,51.49270534515381,0,519,"createMember.done","P585","GA525"
14814,14.354068,0.07351934909820557,51.4926141500473,0,516,"CreateMemberButton","P585","GA525"
14814,14.355023,0.07358372211456299,51.492533683776855,0,513,"createMember.done","P585","GA525"
14814,14.378358,0.07289707660675049,51.49149835109711,0,405,"CreateMemberButton","P585","GA525"
14814,14.378969,0.07281661033630371,51.49148225784302,0,400,"createMember.done","P585","GA525"
14814,14.392522,0.07172763347625732,51.4914608001709,0,338,"CreateMemberButton","P585","GA525"
14814,14.393032,0.07167935371398926,51.49148225784302,1,337,"createMember.done","P585","GA525"
14814,14.400702,0.07119119167327881,51.491514444351196,0,315,"CommunitiesButton","P585","GA525"
14814,14.408304,0.07053136825561523,51.491535902023315,0,286,"CommunitiesButton","P585","GA525"
14814,14.423348,0.06995737552642822,51.491299867630005,0,242,"CommunitiesButton","P585","GA525"
14814,14.453846,0.06897032260894775,51.490285992622375,0,110,"CommunitiesButton","P585","GA525"
14814,14.455419,0.06890058517456055,51.49023234844208,0,103,"CommunitiesButton","P585","GA525"
14814,14.478942,0.06805300712585449,51.4900016784668,0,56,"CommunitiesButton","P585","GA525"
14814,14.499214,0.06803154945373535,51.490017771720886,0,57,"CreateMemberButton","P585","GA525"
14814,14.500472,0.068015456199646,51.48999631404877,0,55,"createMember.done","P585","GA525"
14814,14.510151,0.068015456199646,51.490028500556946,0,58,"CreateMemberButton","P585","GA525"
14814,14.510547,0.068015456199646,51.490033864974976,0,59,"createMember.done","P585","GA525"
14814,14.514645,0.06799936294555664,51.490023136138916,0,58,"carryMember.failed","P585","GA525"
14814,14.52799,0.06799936294555664,51.490023136138916,0,58,"CommunitiesButton","P585","GA525"
14814,14.530122,0.06795644760131836,51.4900016784668,0,55,"carryMember.failed","P585","GA525"
14814,14.550156,0.06788134574890137,51.48991048336029,0,46,"CommunitiesButton","P585","GA525"
14814,14.554046,0.06794571876525879,51.48993194103241,0,48,"CommunitiesButton","P585","GA525"
14814,14.555303,0.06794571876525879,51.48993194103241,0,48,"CommunitiesButton","P585","GA525"
14814,14.55697,0.06795108318328857,51.48993194103241,0,48,"CommunitiesButton","P585","GA525"
14814,14.558531,0.06795108318328857,51.48993194103241,0,48,"CommunitiesButton","P585","GA525"
14814,14.563216,0.06795108318328857,51.48993194103241,0,48,"CreateMemberButton","P585","GA525"
14814,14.563591,0.06795108318328857,51.48993194103241,0,48,"createMember.done","P585","GA525"
14814,14.568275,0.06795108318328857,51.48993194103241,0,48,"CommunitiesButton","P585","GA525"
14814,15.1140585,0.06804227828979492,51.48913264274597,0,40,"CreateMemberButton","P590","GA526"
14814,15.115693,0.06804227828979492,51.48913264274597,0,40,"createMember.done","P590","GA526"
14814,15.127048,0.06804227828979492,51.48913264274597,0,40,"CommunitiesButton","P590","GA526"
14814,15.134509,0.06804227828979492,51.48913264274597,0,40,"CreateMemberButton","P590","GA526"
14814,15.156595,0.06804227828979492,51.48913264274597,19,40,"createMember.done","P590","GA526"
14814,15.163788,0.06804227828979492,51.48913264274597,4,40,"CommunitiesButton","P590","GA526"
14814,15.165767,0.06804227828979492,51.48913264274597,11,40,"CreateMemberButton","P590","GA526"
14814,15.172685,0.06804227828979492,51.48913264274597,36,40,"CreateMemberButton","P590","GA526"
14814,15.173311,0.06804227828979492,51.48913264274597,47,40,"createMember.done","P590","GA526"
14814,15.192505,0.06752192974090576,51.4896959066391,0,38,"CreateMemberButton","P590","GA526"
14814,15.193536,0.06752192974090576,51.489577889442444,0,33,"createMember.done","P590","GA526"
14814,15.208417,0.06748437881469727,51.489792466163635,0,47,"placeMember.done","P590","GA526"
14814,15.230499,0.06748437881469727,51.489792466163635,68,47,"CommunitiesButton","P590","GA526"
14814,15.2499485,0.06748437881469727,51.489792466163635,138,47,"CommunitiesButton","P590","GA526"
14814,15.262306,0.06544053554534912,51.49124622344971,0,262,"CreateMemberButton","P590","GA526"
14814,15.267744,0.06569802761077881,51.49142324924469,0,266,"createMember.done","P590","GA526"
14814,15.295067,0.06451785564422607,51.49208843708038,0,374,"CommunitiesButton","P590","GA526"
14814,15.307716,0.06415843963623047,51.49249613285065,0,425,"placeMember.failed","P590","GA526"
14814,15.328573,0.0634986162185669,51.49338662624359,0,532,"CreateMemberButton","P590","GA526"
14814,15.478495,0.06788671016693115,51.48937940597534,6,14,"createMember.done","P590","GA526"
14814,15.489382,0.06824076175689697,51.48985147476196,0,42,"CommunitiesButton","P590","GA526"
14814,15.492758,0.06861090660095215,51.48994266986847,0,65,"placeMember.done","P590","GA526"
14814,15.543205,0.06801009178161621,51.489315032958984,0,20,"CreateMemberButton","P590","GA526"
14814,15.544258,0.06801009178161621,51.489277482032776,2,24,"createMember.done","P590","GA526"
14814,15.548071,0.06801009178161621,51.489277482032776,13,24,"CommunitiesButton","P590","GA526"
14814,15.5490465,0.06801009178161621,51.489277482032776,22,24,"placeMember.done","P590","GA526"
14814,15.552039,0.06801009178161621,51.489277482032776,28,24,"CommunitiesButton","P590","GA526"
14814,15.5692,0.06773114204406738,51.48950278759003,0,17,"CreateMemberButton","P590","GA526"
14814,15.5731735,0.06756484508514404,51.4893901348114,0,31,"createMember.done","P590","GA526"
14814,15.577419,0.06738245487213135,51.48925065994263,0,50,"placeMember.done","P590","GA526"
14814,15.57956,0.06730735301971436,51.48918628692627,0,58,"CreateMemberButton","P590","GA526"
14814,15.5818,0.06716251373291016,51.489030718803406,0,77,"createMember.done","P590","GA526"
14814,15.590501,0.06705522537231445,51.48870885372162,0,108,"CreateMemberButton","P590","GA526"
