day,hour,gametime,zone,lon,lat,age,r,dist,action,playerId,gameId,year
14814,15.239909172058105,5.39455,The Town Centre,0.06748437881469727,51.489792466163635,102,47,0,"newMessage","P590","GA526",NA
14814,15.239924430847168,5.395483333333333,The Town Centre,0.06748437881469727,51.489792466163635,102,47,0,"changeYear","P590","GA526","1909"
14814,15.24129581451416,5.477766666666667,The Town Centre,0.06748437881469727,51.489792466163635,107,47,0,"changeYear","P590","GA526","1910"
14814,15.249948501586914,5.996933333333334,The Town Centre,0.06748437881469727,51.489792466163635,138,47,0,"CommunitiesButton","P590","GA526",NA
14814,15.255500793457031,6.33005,The Town Centre,0.06748437881469727,51.489792466163635,158,47,0,"newMessage","P590","GA526",NA
14814,15.255500793457031,6.3300833333333335,The Town Centre,0.06748437881469727,51.489792466163635,158,47,0,"changeYear","P590","GA526","1911"
14814,15.256915092468262,6.414933333333333,The Town Centre,0.06748437881469727,51.489792466163635,163,47,0,"newMessage","P590","GA526",NA
14814,15.256915092468262,6.41495,The Town Centre,0.06748437881469727,51.489792466163635,163,47,0,"changeYear","P590","GA526","1912"
14814,15.257230758666992,6.433883333333333,The Town Centre,0.06535470485687256,51.49099946022034,0,246,203,"move","P590","GA526",NA
14814,15.25778865814209,6.46735,The Town Centre,0.06533324718475342,51.491047739982605,0,251,5,"move","P590","GA526",NA
14814,15.258617401123047,6.5171,The Town Centre,0.06536006927490234,51.4911013841629,0,254,6,"move","P590","GA526",NA
14814,15.2594575881958,6.5675,The Town Centre,0.06533324718475342,51.49114966392517,0,259,5,"move","P590","GA526",NA
14814,15.26029109954834,6.61745,The Town Centre,0.06535470485687256,51.4912086725235,0,263,6,"move","P590","GA526",NA
14814,15.261677742004395,6.7007,The Town Centre,0.06538689136505127,51.49125158786774,0,265,5,"move","P590","GA526",NA
14814,15.262306213378906,6.738416666666667,The Town Centre,0.06544053554534912,51.49124622344971,0,262,0,"CreateMemberButton","P590","GA526",NA
14814,15.262519836425781,6.7512,The Town Centre,0.06546199321746826,51.49125158786774,0,261,5,"move","P590","GA526",NA
14814,15.264456748962402,6.867416666666666,The Town Centre,0.06549954414367676,51.491294503211975,0,263,5,"move","P590","GA526",NA
14814,15.26696491241455,7.01785,The Town Centre,0.06554245948791504,51.49134278297424,0,265,6,"move","P590","GA526",NA
14814,15.267786979675293,7.067183333333333,The Town Centre,0.06546735763549805,51.4913535118103,0,269,5,"move","P590","GA526",NA
14814,15.26862621307373,7.117633333333333,The Town Centre,0.06553709506988525,51.49142861366272,0,273,9,"move","P590","GA526",NA
14814,15.268906593322754,7.134383333333333,The Town Centre,0.06568193435668945,51.49141788482666,0,266,10,"move","P590","GA526",NA
14814,15.267744064331055,7.06465,The Town Centre,0.06569802761077881,51.49142324924469,0,266,0,"createMember.done","P590","GA526",NA
14814,15.271415710449219,7.284933333333333,The Town Centre,0.06577849388122559,51.49148762226105,0,268,10,"move","P590","GA526",NA
14814,15.27196979522705,7.318183333333334,The Town Centre,0.06585359573364258,51.49150371551514,0,267,5,"move","P590","GA526",NA
14814,15.273808479309082,7.42855,The Town Centre,0.06590723991394043,51.491514444351196,0,266,0,"newMessage","P590","GA526",NA
14814,15.273810386657715,7.428616666666667,The Town Centre,0.06590723991394043,51.491514444351196,0,266,0,"changeYear","P590","GA526","1913"
14814,15.275286674499512,7.517233333333333,The Town Centre,0.06586432456970215,51.491551995277405,0,271,5,"move","P590","GA526",NA
14814,15.275364875793457,7.5219,The Town Centre,0.06586432456970215,51.491551995277405,0,271,0,"changeYear","P590","GA526","1914"
14814,15.276397705078125,7.5838833333333335,The Town Centre,0.06579995155334473,51.491578817367554,0,276,5,"move","P590","GA526",NA
14814,15.276970863342285,7.6183,The Town Centre,0.06571412086486816,51.49161100387573,0,282,6,"move","P590","GA526",NA
14814,15.277510643005371,7.65065,The Town Centre,0.06564438343048096,51.49164855480194,0,288,6,"move","P590","GA526",NA
14814,15.278347969055176,7.7008833333333335,The Town Centre,0.06556928157806396,51.49167001247406,0,293,5,"move","P590","GA526",NA
14814,15.279192924499512,7.751633333333333,The Town Centre,0.06550490856170654,51.49172902107239,0,301,7,"move","P590","GA526",NA
14814,15.279278755187988,7.756733333333333,The Town Centre,0.06550490856170654,51.49172902107239,0,301,0,"ViewMessage","P590","GA526",NA
14814,15.280855178833008,7.8513166666666665,The Town Centre,0.06542444229125977,51.49172902107239,0,304,5,"move","P590","GA526",NA
14814,15.282251358032227,7.9351,The Town Centre,0.06535470485687256,51.491761207580566,0,310,6,"move","P590","GA526",NA
14814,15.283074378967285,7.984466666666667,The Town Centre,0.06529569625854492,51.491798758506775,0,316,5,"move","P590","GA526",NA
14814,15.283175468444824,7.99055,The Town Centre,0.06529569625854492,51.491798758506775,0,316,0,"newMessage","P590","GA526",NA
14814,15.28317642211914,7.990583333333333,The Town Centre,0.06529569625854492,51.491798758506775,0,316,0,"changeYear","P590","GA526","1915"
14814,15.28361988067627,8.017166666666666,The Town Centre,0.0652313232421875,51.49183630943298,0,322,6,"move","P590","GA526",NA
14814,15.284455299377441,8.067333333333334,The Town Centre,0.06516158580780029,51.49186849594116,0,327,6,"move","P590","GA526",NA
14814,15.285314559936523,8.118866666666667,The Town Centre,0.06510794162750244,51.49190068244934,0,333,5,"move","P590","GA526",NA
14814,15.286179542541504,8.1708,The Town Centre,0.0650864839553833,51.49191677570343,0,335,0,"ViewMessage","P590","GA526",NA
14814,15.287229537963867,8.2338,The Town Centre,0.06503820419311523,51.49192214012146,0,337,5,"move","P590","GA526",NA
14814,15.288625717163086,8.317533333333333,The Town Centre,0.06496310234069824,51.49194359779358,0,342,5,"move","P590","GA526",NA
14814,15.289453506469727,8.367216666666666,The Town Centre,0.06485581398010254,51.49193823337555,0,346,7,"move","P590","GA526",NA
14814,15.289755821228027,8.385366666666666,The Town Centre,0.06481826305389404,51.49194359779358,0,349,0,"newMessage","P590","GA526",NA
14814,15.290310859680176,8.418683333333334,The Town Centre,0.06476998329162598,51.49195432662964,0,352,6,"move","P590","GA526",NA
14814,15.291959762573242,8.517633333333333,The Town Centre,0.06469488143920898,51.49198114871979,0,357,5,"move","P590","GA526",NA
14814,15.29308032989502,8.584833333333334,The Town Centre,0.06461441516876221,51.49199724197388,0,362,5,"move","P590","GA526",NA
14814,15.294461250305176,8.667683333333333,The Town Centre,0.06453394889831543,51.492045521736145,0,370,7,"move","P590","GA526",NA
14814,15.295066833496094,8.703966666666666,The Town Centre,0.06451785564422607,51.49208843708038,0,374,0,"CommunitiesButton","P590","GA526",NA
14814,15.29530143737793,8.718066666666667,The Town Centre,0.06449103355407715,51.49209916591644,0,376,6,"move","P590","GA526",NA
14814,15.296414375305176,8.78485,The Town Centre,0.06442666053771973,51.49212598800659,0,381,5,"move","P590","GA526",NA
14814,15.297247886657715,8.834866666666667,The Town Centre,0.06435155868530273,51.49215281009674,0,387,5,"move","P590","GA526",NA
14814,15.298358917236328,8.901516666666666,The Town Centre,0.06427645683288574,51.49217963218689,0,393,5,"move","P590","GA526",NA
14814,15.299455642700195,8.967366666666667,The Town Centre,0.06423354148864746,51.49222254753113,0,398,5,"move","P590","GA526",NA
14814,15.300860404968262,9.051633333333333,The Town Centre,0.06413161754608154,51.49223864078522,0,404,7,"move","P590","GA526",NA
14814,15.302228927612305,9.133716666666666,The Town Centre,0.06413161754608154,51.492297649383545,0,409,6,"move","P590","GA526",NA
14814,15.306394577026367,9.38365,The Town Centre,0.06413698196411133,51.49234592914581,0,413,5,"move","P590","GA526",NA
14814,15.307504653930664,9.4503,The Town Centre,0.06415307521820068,51.49240493774414,0,417,6,"move","P590","GA526",NA
14814,15.307788848876953,9.467316666666667,The Town Centre,0.0641477108001709,51.49246394634247,0,423,6,"move","P590","GA526",NA
14814,15.307716369628906,9.462983333333334,The Town Centre,0.06415843963623047,51.49249613285065,0,425,0,"placeMember.failed","P590","GA526",NA
14814,15.308347702026367,9.500866666666667,The Town Centre,0.06420671939849854,51.49250686168671,0,424,6,"move","P590","GA526",NA
14814,15.30945873260498,9.567516666666666,The Town Centre,0.06428182125091553,51.49248003959656,0,418,5,"move","P590","GA526",NA
14814,15.31029987335205,9.618033333333333,The Town Centre,0.0643301010131836,51.49244248867035,0,413,5,"move","P590","GA526",NA
14814,15.310851097106934,9.651033333333332,The Town Centre,0.06428182125091553,51.492512226104736,0,421,8,"move","P590","GA526",NA
14814,15.311952590942383,9.717116666666668,The Town Centre,0.0641852617263794,51.49265706539154,0,438,17,"move","P590","GA526",NA
14814,15.312828063964844,9.769666666666666,The Town Centre,0.06409943103790283,51.49269461631775,0,445,7,"move","P590","GA526",NA
14814,15.312836647033691,9.770216666666666,The Dust Hole,0.06409943103790283,51.49269461631775,0,445,0,"changeZone","P590","GA526",NA
14814,15.313342094421387,9.800533333333334,The Dust Hole,0.06402432918548584,51.49273753166199,0,452,7,"move","P590","GA526",NA
14814,15.313619613647461,9.817166666666667,The Dust Hole,0.06397604942321777,51.492785811424255,0,458,6,"move","P590","GA526",NA
14814,15.314175605773926,9.8505,The Dust Hole,0.06397604942321777,51.49285018444061,0,464,7,"move","P590","GA526",NA
14814,15.315840721130371,9.95045,The Dust Hole,0.06394922733306885,51.49289846420288,0,469,5,"move","P590","GA526",NA
14814,15.317421913146973,10.045333333333334,The Dust Hole,0.06392240524291992,51.492919921875,0,472,0,"newMessage","P590","GA526",NA
14814,15.317421913146973,10.045366666666666,The Dust Hole,0.06392240524291992,51.492919921875,0,472,0,"changeYear","P590","GA526","1919"
14814,15.317797660827637,10.067833333333333,The Dust Hole,0.063895583152771,51.49293065071106,0,474,5,"move","P590","GA526",NA
14814,15.318620681762695,10.11725,The Dust Hole,0.06381511688232422,51.49295210838318,0,480,6,"move","P590","GA526",NA
14814,15.319040298461914,10.142383333333333,The Dust Hole,0.06380438804626465,51.4929735660553,0,482,0,"newMessage","P590","GA526",NA
14814,15.319450378417969,10.167016666666667,The Dust Hole,0.06377220153808594,51.493011116981506,0,487,7,"move","P590","GA526",NA
14814,15.3212308883667,10.27385,The Dust Hole,0.06371855735778809,51.493037939071655,0,491,0,"ViewMessage","P590","GA526",NA
14814,15.3219633102417,10.317816666666667,The Dust Hole,0.06373465061187744,51.493054032325745,0,492,5,"move","P590","GA526",NA
14814,15.323076248168945,10.384616666666666,The Dust Hole,0.06370246410369873,51.49310767650604,0,498,6,"move","P590","GA526",NA
14814,15.323929786682129,10.435783333333333,The Dust Hole,0.0636756420135498,51.49316132068634,0,504,6,"move","P590","GA526",NA
14814,15.324750900268555,10.4851,The Dust Hole,0.0636434555053711,51.49320960044861,0,510,5,"move","P590","GA526",NA
14814,15.325028419494629,10.50175,The Dust Hole,0.06361663341522217,51.493268609046936,0,516,6,"move","P590","GA526",NA
14814,15.326122283935547,10.567366666666667,The Dust Hole,0.06357371807098389,51.493316888809204,0,522,6,"move","P590","GA526",NA
14814,15.327527046203613,10.651633333333333,The Dust Hole,0.06352543830871582,51.49335443973541,0,528,5,"move","P590","GA526",NA
14814,15.328516960144043,10.711016666666668,The Dust Hole,0.0634986162185669,51.49338662624359,0,532,0,"newMessage","P590","GA526",NA
14814,15.32851791381836,10.711083333333333,The Dust Hole,0.0634986162185669,51.49338662624359,0,532,0,"changeYear","P590","GA526","1920"
14814,15.328573226928711,10.714416666666667,The Dust Hole,0.0634986162185669,51.49338662624359,0,532,0,"CreateMemberButton","P590","GA526",NA
14814,15.328731536865234,10.72385,The Dust Hole,0.06348788738250732,51.49340271949768,0,533,5,"move","P590","GA526",NA
14814,15.329462051391602,10.767766666666667,The Dust Hole,0.0634235143661499,51.4934241771698,0,538,5,"move","P590","GA526",NA
14814,15.331491470336914,10.889433333333333,The Dust Hole,0.06337523460388184,51.49346709251404,0,544,5,"move","P590","GA526",NA
14814,15.332561492919922,10.953683333333334,The Dust Hole,0.06334841251373291,51.493510007858276,0,549,5,"move","P590","GA526",NA
14814,15.332742691040039,10.964516666666666,The Dust Hole,0.06334841251373291,51.493510007858276,0,549,0,"newMessage","P590","GA526",NA
14814,15.332742691040039,10.964533333333334,The Dust Hole,0.06334841251373291,51.493510007858276,0,549,0,"changeYear","P590","GA526","1921"
14814,15.333379745483398,11.0028,The Dust Hole,0.06334841251373291,51.493558287620544,0,553,5,"move","P590","GA526",NA
14814,15.334484100341797,11.069083333333333,The Dust Hole,0.06330013275146484,51.49361193180084,0,560,6,"move","P590","GA526",NA
14814,15.335640907287598,11.13845,The Dust Hole,0.06327331066131592,51.49367094039917,0,566,6,"move","P590","GA526",NA
14814,15.336320877075195,11.17925,The Dust Hole,0.06323575973510742,51.49369776248932,0,570,0,"newMessage","P590","GA526",NA
14814,15.336694717407227,11.201683333333333,The Dust Hole,0.06323039531707764,51.49372458457947,0,573,6,"move","P590","GA526",NA
14814,15.337237358093262,11.234283333333334,The Dust Hole,0.06339669227600098,51.493762135505676,0,570,12,"move","P590","GA526",NA
14814,15.337571144104004,11.2543,The Dust Hole,0.06349325180053711,51.493783593177795,0,568,7,"move","P590","GA526",NA
14814,15.33809757232666,11.28585,The Dust Hole,0.06354689598083496,51.493826508522034,0,570,6,"move","P590","GA526",NA
14814,15.339215278625488,11.35295,The Dust Hole,0.06362199783325195,51.49384796619415,0,569,5,"move","P590","GA526",NA
14814,15.340331077575684,11.419866666666667,The Dust Hole,0.06370782852172852,51.49385333061218,0,567,5,"move","P590","GA526",NA
14814,15.340825080871582,11.449516666666666,The Dust Hole,0.06372392177581787,51.49386405944824,0,567,0,"newMessage","P590","GA526",NA
14814,15.340826988220215,11.4496,The Dust Hole,0.06372392177581787,51.49386405944824,0,567,0,"changeYear","P590","GA526","1922"
14814,15.34142017364502,11.4852,The Dust Hole,0.06379365921020508,51.49385333061218,0,564,5,"move","P590","GA526",NA
14814,15.3425874710083,11.555266666666666,The Dust Hole,0.06387412548065186,51.49384796619415,0,560,5,"move","P590","GA526",NA
14814,15.343900680541992,11.63405,The Dust Hole,0.0639653205871582,51.49384796619415,0,557,6,"move","P590","GA526",NA
14814,15.344741821289062,11.68455,The Dust Hole,0.06405651569366455,51.49384260177612,0,553,6,"move","P590","GA526",NA
14814,15.345592498779297,11.735533333333333,The Dust Hole,0.06413161754608154,51.493826508522034,0,549,5,"move","P590","GA526",NA
14814,15.346406936645508,11.784416666666667,The Dust Hole,0.06420671939849854,51.493826508522034,0,547,5,"move","P590","GA526",NA
14814,15.347238540649414,11.834316666666666,The Dust Hole,0.06430327892303467,51.493799686431885,0,541,7,"move","P590","GA526",NA
14814,15.347796440124512,11.8678,The Dust Hole,0.06431400775909424,51.49371922016144,0,533,8,"move","P590","GA526",NA
14814,15.348063468933105,11.8838,The Dust Hole,0.06434619426727295,51.493767499923706,0,537,5,"move","P590","GA526",NA
14814,15.348990440368652,11.9394,The Dust Hole,0.06442666053771973,51.493788957595825,0,536,6,"move","P590","GA526",NA
14814,15.350366592407227,12.022016666666667,The Dust Hole,0.06448566913604736,51.49375677108765,0,531,5,"move","P590","GA526",NA
14814,15.35143756866455,12.086283333333334,The Dust Hole,0.06457149982452393,51.49373531341553,0,526,6,"move","P590","GA526",NA
14814,15.352120399475098,12.127166666666668,The Dust Hole,0.06460905075073242,51.4937299489975,0,525,0,"newMessage","P590","GA526",NA
14814,15.352121353149414,12.127266666666667,The Dust Hole,0.06460905075073242,51.4937299489975,0,525,0,"changeYear","P590","GA526","1923"
14814,15.352544784545898,12.152666666666667,The Dust Hole,0.06464660167694092,51.4937299489975,0,523,5,"move","P590","GA526",NA
14814,15.353644371032715,12.218683333333333,The Dust Hole,0.06473243236541748,51.49371922016144,0,520,6,"move","P590","GA526",NA
14814,15.354742050170898,12.2845,The Dust Hole,0.06481289863586426,51.49370849132538,0,516,5,"move","P590","GA526",NA
14814,15.356186866760254,12.371216666666667,The Dust Hole,0.06490945816040039,51.49370312690735,0,513,6,"move","P590","GA526",NA
14814,15.357247352600098,12.434883333333334,The Dust Hole,0.06500065326690674,51.49370312690735,0,510,6,"move","P590","GA526",NA
14814,15.358231544494629,12.493883333333333,The Dust Hole,0.06506502628326416,51.49370312690735,0,509,0,"changeYear","P590","GA526","1924"
14814,15.358400344848633,12.504,The Dust Hole,0.06507575511932373,51.49368703365326,0,507,5,"move","P590","GA526",NA
14814,15.360581398010254,12.634883333333333,The Dust Hole,0.06515085697174072,51.49366557598114,0,502,5,"move","P590","GA526",NA
14814,15.36149787902832,12.689883333333333,The Dust Hole,0.06522595882415771,51.49368166923523,0,502,5,"move","P590","GA526",NA
14814,15.362279891967773,12.736816666666666,The Dust Hole,0.06530106067657471,51.49369776248932,0,502,5,"move","P590","GA526",NA
14814,15.36341667175293,12.805016666666667,The Dust Hole,0.06539225578308105,51.49368703365326,0,498,6,"move","P590","GA526",NA
14814,15.364303588867188,12.858216666666667,The Dust Hole,0.06547272205352783,51.49368166923523,0,496,5,"move","P590","GA526",NA
14814,15.364846229553223,12.890816666666666,The Dust Hole,0.06549417972564697,51.49369776248932,1,497,0,"changeYear","P590","GA526","1925"
14814,15.365342140197754,12.920516666666666,The Dust Hole,0.06556391716003418,51.49369776248932,0,495,6,"move","P590","GA526",NA
14814,15.366128921508789,12.967733333333333,The Dust Hole,0.06560683250427246,51.49364411830902,0,489,6,"move","P590","GA526",NA
14814,15.367276191711426,13.036583333333333,The Dust Hole,0.06564974784851074,51.49359047412872,0,482,6,"move","P590","GA526",NA
14814,15.368359565734863,13.101566666666667,The Dust Hole,0.0657355785369873,51.493563652038574,0,477,6,"move","P590","GA526",NA
14814,15.369474411010742,13.16845,The Dust Hole,0.06579995155334473,51.493536829948425,0,473,5,"move","P590","GA526",NA
14814,15.370604515075684,13.236283333333333,The Dust Hole,0.06589651107788086,51.49350464344025,0,468,7,"move","P590","GA526",NA
14814,15.37175178527832,13.30515,The Dust Hole,0.06596624851226807,51.49346709251404,0,462,6,"move","P590","GA526",NA
14814,15.372326850891113,13.339566666666666,The Dust Hole,0.06601452827453613,51.49341881275177,0,456,6,"move","P590","GA526",NA
14814,15.37336254119873,13.401716666666667,The Dust Hole,0.06608426570892334,51.49335443973541,0,448,8,"move","P590","GA526",NA
14814,15.373648643493652,13.41895,The Dust Hole,0.06608963012695312,51.49334907531738,0,447,0,"changeYear","P590","GA526","1926"
14814,15.374743461608887,13.4846,The Dust Hole,0.0661325454711914,51.493306159973145,0,442,6,"move","P590","GA526",NA
14814,15.375307083129883,13.518433333333334,The Dust Hole,0.06613790988922119,51.493300795555115,0,441,0,"newMessage","P590","GA526",NA
14814,15.377100944519043,13.626066666666667,The Arsenal,0.06617546081542969,51.493316888809204,0,442,0,"changeZone","P590","GA526",NA
14814,15.37732219696045,13.63935,The Arsenal,0.06621301174163818,51.493300795555115,0,439,5,"move","P590","GA526",NA
14814,15.378226280212402,13.693583333333333,The Arsenal,0.06628274917602539,51.49325788021088,0,434,6,"move","P590","GA526",NA
14814,15.378973007202148,13.7384,The Arsenal,0.06634175777435303,51.49322032928467,0,428,5,"move","P590","GA526",NA
14814,15.379510879516602,13.770666666666667,The Arsenal,0.06639540195465088,51.49317741394043,0,423,6,"move","P590","GA526",NA
14814,15.380024909973145,13.80145,The Arsenal,0.06644904613494873,51.49313986301422,0,418,5,"move","P590","GA526",NA
14814,15.380858421325684,13.85155,The Arsenal,0.06650805473327637,51.49308621883392,0,411,7,"move","P590","GA526",NA
14814,15.381746292114258,13.904783333333333,The Arsenal,0.06655097007751465,51.493059396743774,0,407,0,"newMessage","P590","GA526",NA
14814,15.381746292114258,13.9048,The Arsenal,0.06655097007751465,51.493059396743774,0,407,0,"changeYear","P590","GA526","1927"
14814,15.381951332092285,13.917033333333332,The Arsenal,0.06657242774963379,51.493054032325745,0,406,5,"move","P590","GA526",NA
14814,15.382506370544434,13.950383333333333,The Arsenal,0.06663143634796143,51.493011116981506,0,401,6,"move","P590","GA526",NA
14814,15.383634567260742,14.018083333333333,The Arsenal,0.06670117378234863,51.49298429489136,0,397,5,"move","P590","GA526",NA
14814,15.384771347045898,14.086233333333332,The Arsenal,0.0667870044708252,51.49295747280121,0,393,6,"move","P590","GA526",NA
14814,15.385602951049805,14.136183333333333,The Arsenal,0.06679773330688477,51.49290919303894,0,387,5,"move","P590","GA526",NA
14814,15.3861722946167,14.170333333333334,The Arsenal,0.06676018238067627,51.49286091327667,0,383,5,"move","P590","GA526",NA
14814,15.3864107131958,14.1847,The Town Centre,0.06677627563476562,51.49283945560455,0,380,0,"changeZone","P590","GA526",NA
14814,15.38668441772461,14.201083333333333,The Town Centre,0.0668191909790039,51.492812633514404,0,376,6,"move","P590","GA526",NA
14814,15.38723087310791,14.233866666666666,The Town Centre,0.06682991981506348,51.492764353752136,0,371,5,"move","P590","GA526",NA
14814,15.38806438446045,14.28385,The Town Centre,0.06678164005279541,51.49272680282593,0,368,5,"move","P590","GA526",NA
14814,15.389058113098145,14.3435,The Town Centre,0.06670653820037842,51.49268925189972,0,365,6,"move","P590","GA526",NA
14814,15.389527320861816,14.37165,The Town Centre,0.06662607192993164,51.49271070957184,0,369,6,"move","P590","GA526",NA
14814,15.390852928161621,14.451233333333333,The Town Centre,0.06655633449554443,51.49268388748169,0,367,5,"move","P590","GA526",NA
14814,15.392279624938965,14.5368,The Town Centre,0.06649196147918701,51.49264633655548,0,364,6,"move","P590","GA526",NA
14814,15.39311695098877,14.587,The Town Centre,0.06644904613494873,51.49259805679321,0,360,6,"move","P590","GA526",NA
14814,15.39356803894043,14.614083333333333,The Town Centre,0.06642758846282959,51.49258732795715,0,359,0,"newMessage","P590","GA526",NA
14814,15.393568992614746,14.614116666666666,The Town Centre,0.06642758846282959,51.49258732795715,0,359,0,"changeYear","P590","GA526","1928"
14814,15.394193649291992,14.651616666666667,The Town Centre,0.06639540195465088,51.492555141448975,0,357,6,"move","P590","GA526",NA
14814,15.395637512207031,14.7383,The Town Centre,0.06634175777435303,51.49250686168671,0,353,6,"move","P590","GA526",NA
14814,15.396479606628418,14.788833333333333,The Town Centre,0.06628274917602539,51.49244785308838,0,348,7,"move","P590","GA526",NA
14814,15.397385597229004,14.84315,The Town Centre,0.0662451982498169,51.49242103099823,0,346,0,"changeYear","P590","GA526","1929"
14814,15.397558212280273,14.853433333333333,The Town Centre,0.06620228290557861,51.4924156665802,0,346,6,"move","P590","GA526",NA
14814,15.398124694824219,14.887466666666667,The Town Centre,0.06617546081542969,51.49236738681793,0,342,5,"move","P590","GA526",NA
14814,15.398951530456543,14.9371,The Town Centre,0.06614327430725098,51.492324471473694,0,338,5,"move","P590","GA526",NA
14814,15.400031089782715,15.001866666666666,The Town Centre,0.06607353687286377,51.492303013801575,0,338,5,"move","P590","GA526",NA
14814,15.4011812210083,15.07085,The Town Centre,0.06598234176635742,51.492286920547485,0,339,6,"move","P590","GA526",NA
14814,15.401524543762207,15.091466666666667,The Town Centre,0.06597161293029785,51.492281556129456,0,339,0,"newMessage","P590","GA526",NA
14814,15.402572631835938,15.15435,The Town Centre,0.06593942642211914,51.49222254753113,0,334,7,"move","P590","GA526",NA
14814,15.404560089111328,15.273583333333333,The Town Centre,0.06591260433197021,51.49217963218689,0,330,5,"move","P590","GA526",NA
14814,15.405757904052734,15.345433333333334,The Town Centre,0.06585359573364258,51.49216890335083,0,331,0,"newMessage","P590","GA526",NA
14814,15.405757904052734,15.345466666666667,The Town Centre,0.06585359573364258,51.49216890335083,0,331,0,"changeYear","P590","GA526","1930"
14814,15.405863761901855,15.351816666666666,The Town Centre,0.06583750247955322,51.49215281009674,0,330,5,"move","P590","GA526",NA
14814,15.407564163208008,15.4539,The Town Centre,0.06575167179107666,51.49209380149841,0,327,8,"move","P590","GA526",NA
14814,15.407842636108398,15.47055,The Town Centre,0.06570875644683838,51.492056250572205,0,324,5,"move","P590","GA526",NA
14814,15.408166885375977,15.490033333333333,The Town Centre,0.06566047668457031,51.492018699645996,0,322,5,"move","P590","GA526",NA
14814,15.40841007232666,15.504616666666667,The Town Centre,0.06562292575836182,51.49195432662964,0,318,7,"move","P590","GA526",NA
14814,15.409011840820312,15.540733333333334,The Town Centre,0.06554782390594482,51.49191677570343,0,317,6,"move","P590","GA526",NA
14814,15.409797668457031,15.5879,The Town Centre,0.06553173065185547,51.49187386035919,1,313,0,"newMessage","P590","GA526",NA
14814,15.409804344177246,15.588266666666666,The Town Centre,0.06551027297973633,51.49186849594116,0,314,5,"move","P590","GA526",NA
14814,15.412832260131836,15.769916666666667,The Town Centre,0.06553173065185547,51.491804122924805,0,307,7,"move","P590","GA526",NA
14814,15.413548469543457,15.812933333333334,The Town Centre,0.0655907392501831,51.491777300834656,0,302,5,"move","P590","GA526",NA
14814,15.414076805114746,15.844616666666667,The Town Centre,0.06561756134033203,51.491761207580566,0,300,0,"changeYear","P590","GA526","1931"
14814,15.415152549743652,15.909116666666666,The Town Centre,0.06567120552062988,51.49170756340027,0,293,9,"move","P590","GA526",NA
14814,15.415955543518066,15.957316666666667,The Town Centre,0.06577849388122559,51.49167537689209,0,286,8,"move","P590","GA526",NA
14814,15.41645336151123,15.987216666666667,The Town Centre,0.06584823131561279,51.49162709712982,0,278,7,"move","P590","GA526",NA
14814,15.417288780212402,16.037333333333333,The Town Centre,0.06591260433197021,51.49158954620361,0,273,6,"move","P590","GA526",NA
14814,15.41843032836914,16.1058,The Town Centre,0.06590723991394043,51.491530537605286,0,267,6,"move","P590","GA526",NA
14814,15.418890953063965,16.133433333333333,The Town Centre,0.06589651107788086,51.491514444351196,0,266,0,"newMessage","P590","GA526",NA
14814,15.419190406799316,16.151416666666666,The Town Centre,0.06584286689758301,51.49145543575287,0,263,9,"move","P590","GA526",NA
14814,15.420060157775879,16.203616666666665,The Town Centre,0.06577849388122559,51.49141788482666,0,262,6,"move","P590","GA526",NA
14814,15.421515464782715,16.290966666666666,The Town Centre,0.06570875644683838,51.49138569831848,0,262,6,"move","P590","GA526",NA
14814,15.422266960144043,16.336033333333333,The Town Centre,0.06564974784851074,51.491332054138184,0,260,7,"move","P590","GA526",NA
14814,15.42302417755127,16.38145,The Town Centre,0.06565511226654053,51.491332054138184,0,259,0,"changeYear","P590","GA526","1932"
14814,15.427149772644043,16.629016666666665,The Town Centre,0.06566047668457031,51.491310596466064,0,257,0,"newMessage","P590","GA526",NA
14814,15.42778205871582,16.66695,The Town Centre,0.06561756134033203,51.49122476577759,0,252,12,"move","P590","GA526",NA
14814,15.428110122680664,16.6866,The Town Centre,0.06559610366821289,51.49114966392517,0,246,8,"move","P590","GA526",NA
14814,15.428621292114258,16.71725,The Town Centre,0.06561756134033203,51.491074562072754,0,239,8,"move","P590","GA526",NA
14814,15.429462432861328,16.7677,The Town Centre,0.06563901901245117,51.491020917892456,0,234,6,"move","P590","GA526",NA
14814,15.430009841918945,16.800583333333332,The Town Centre,0.06567120552062988,51.49097800254822,0,229,5,"move","P590","GA526",NA
14814,15.431266784667969,16.876,The Town Centre,0.06572484970092773,51.49094581604004,0,224,5,"move","P590","GA526",NA
14814,15.431653022766113,16.899183333333333,The Town Centre,0.06572484970092773,51.49092435836792,0,222,0,"changeYear","P590","GA526","1933"
14814,15.431986808776855,16.919233333333334,The Town Centre,0.06575703620910645,51.49089753627777,0,218,5,"move","P590","GA526",NA
14814,15.432548522949219,16.952933333333334,The Town Centre,0.06583213806152344,51.49088144302368,0,214,5,"move","P590","GA526",NA
14814,15.433948516845703,17.03695,The Town Centre,0.06590723991394043,51.490827798843384,0,206,7,"move","P590","GA526",NA
14814,15.43450927734375,17.070516666666666,The Town Centre,0.06595015525817871,51.490784883499146,0,200,5,"move","P590","GA526",NA
14814,15.435338020324707,17.120233333333335,The Town Centre,0.06600379943847656,51.49074196815491,0,194,6,"move","P590","GA526",NA
14814,15.436430931091309,17.18585,The Town Centre,0.06605744361877441,51.4907044172287,0,189,5,"move","P590","GA526",NA
